commentID,newID,comment,judge
3773,317,결국 조선 제일 혀도 국짐을 따라서 망조의 길을 가는구나.,0
3774,317,떵후니가 법무장관이었을 때가~언제더라~?? 떵후나 쫄리냐~?,0
3775,317,곧 위드후니 카페에서 좌표 찍고 가발빠 할매들 몰려올 글입니다^^ “급해요 빨리 와주세요!”ㅇ.ㅈㄹ ㅎㅎㅎ,0
3813,2,내란과 혐오 문제를 한 번에 해결해야죠,1
3814,2,공직자 책임도 분명히 묻는 게 중요해요,1
3815,2,SNS 허위정보가 사회를 흔들지 않도록,1
3816,2,정치권이 동참하면 더 큰 변화를 이끌 수 있어,1
3817,4,조국 선거 출마를 응원합니다,1
3818,4,혁신당의 미래를 믿습니다,1
3819,4,지방선거에서 활약하기를 바람,1
3820,4,새 지도부가 밝은 비전을 제시하길,1
3821,2,대통령의 말씀에 매우 깊이 동감합니다,1
3822,2,혐오와 허위정보에 대한 강력한 조치를 기대합니다,1
3823,2,특검뿐이라도 내부 조치까지 필요하군요,1
3824,2,우리가 함께 힘을 모아 더 나은 사회를 만들고 싶습니다,1
3825,2,"시대착오적 차별이 여전히 존재하는 지금, 대통령이 그 문제를 직접 제기한 것이 진심으로 필요합니다. 우리 모두가 함께 방지하고 정화해야 할 때입니다.",1
3826,2,혐오와 허위정보가 사회 불안을 가중시키는 현상에 대해 대통령이 엄정히 대응하겠다고 선언한 점이 희망적입니다. 우리 시민들이 서로를 이해하고 존중하도록 힘써야 합니다.,1
3827,2,내란 사안에 대해 특검뿐 아니라 정부 차원의 독자 조사가 필요하다는 말씀은 책임을 명확히 하고 투명성을 높이려는 의지가 느껴집니다. 우리 사회가 건강하게 회복되길 기대합니다.,1
3828,2,차별과 혐오에 대한 처벌 장치 마련이 시급하다는 대통령의 주장은 우리 모두에게 큰 울림을 줍니다. 법적·제도적 정비를 통해 한층 더 공정한 사회가 되길 바랍니다.,1
3829,3,암표 문제에 정부가 적극 나선 점이 기분이 좋아요 과징금 30배까지라면 확실히 억제될 것 같아 여러분도 같이 응원합시다,1
3830,3,저는 암표가 흔한 사회 문제라서 이번 정부 정책에 희망을 느꼈어요 그리고 앞으로도 입장권 가격이 상승해도 차라리 정가를 지켜야 할 것 같아요,1
3831,3,암표 단속이 강화되면 경기를 보는 즐거움이 훨씬 깨끗해질 것 같아 또 경기장에서도 안심하고 응원할 수 있겠네요,1
3832,3,정부가 암표를 잡는 방식이 과징금에 집중하는 점이 인상적이네요 하지만 신고자 포상도 꼭 필요하다고 생각해요,1
3833,4,혁신당 전당대회 돌입 소식 듣고 앞으로의 비전을 기대합니다 조국 대표 단독 출마가 흥미롭습니다,1
3834,4,전당대회에서 새로운 지도부 선출이 진행되는 만큼 당원 모두가 열정이 느껴집니다,1
3835,4,조국 전 비상대책위원장이 단독 출마하면서 당의 미래 방향이 더욱 명확해질 것 같습니다,1
3836,4,온라인 투표로 지도부가 선출되는 이 과정이 투명하고 공정하길 바랍니다,1
3837,5,검찰과 정치가 서로를 비난하면서 국민은 그 사이에서 흔들리네요 평화로운 해결을 빌어요,1
3838,5,친윤 검사가 항목을 선택적으로 비난한다는 말에 진정성이 느껴지지 않아 안타깝다 모두가 정당한 절차를 지켜야 한다,1
3839,5,대검찰청이 항소 포기까지 신중히 결정한 것에 대해 국민의힘이 비판하는 모습이 무거워 보인다 상황이 더 복잡해지지 않길,1
3840,5,정성호 장관이 신중하게 판단하라는 말이 조폭에게 조심하라고 하는 것처럼 느껴진다 정치인들이 더 투명해야 할 때다,1
3841,6,정말 부끄러운 일인데 당내에서도 정직히 비판이 나와서 다행이다 우리의 신뢰를 위해,1
3842,6,명품 가방 선물이라니 당직원들의 부끄러운 사연이야 모두 투명하게 정리되어야 국민이 믿을 수 있겠지,1
3843,6,부정 행위에 대한 책임이 있다는 뜻이겠지만 우리 정치가 한 걸음 더 깨끗해지길 바래 모두,1
3844,6,당내 분위기가 개선돼서 앞으로 이런 일이 재발하지 않길 바란다 우리 모두 정당성을 지켜야 한다,1
3845,7,정말 안타까운 상황이다. 대검과 법무부가 책임을 명확히 하길 바란다. 정의가 실현되길 기원한다. 시민들의 목소리가 반영되길 바래.,1
3846,7,"항소 포기 결정은 국민의 신뢰를 무너뜨린다. 투명한 절차를 요구한다. 검찰과 법무부가 책임을 묻고, 정정의가 되기를 바란다.",1
3847,7,정성호 장관과 노만석 검찰총장 사퇴 요구는 지나치지 않으려면 구체적 근거가 필요하다. 법적인 절차를 지키며 국민이 신뢰할 수 있는 방향으로 나아가길 바란다.,1
3848,7,정치 부역이 아니라 정의와 투명성에 대한 책임이 요구된다. 우리 모두 함께 소명하자. 정당의 청렴성을 위해서는 모두가 단호히 일관해야 한다.,1
3849,8,과거에 가담한 공직자들의 책임을 분명히 밝혀야 합니다. 투명하고 공정한 조사가 우리 사회의 신뢰 회복에 필요합니다. 모든 국민이 안심할 수 있도록 최선을 다해 주세요.,1
3850,8,내란을 극복하기 위해서는 투명한 내부 조사가 필수입니다. 공직자들의 불법행위가 드러나면 우리 모두가 더 나은 미래를 만들 수 있을 거라 믿습니다.,1
3851,8,과거의 비상계엄 사태가 아직도 남아 있는 현실에서 우리는 책임 있는 조치를 통해 신뢰를 회복해야 합니다. 이 과정이 국민의 평안과 정의를 지키는 길이 되길 바랍니다.,1
3852,8,내란협조에 가담한 공직자들을 철저히 살펴야 합니다. 투명한 조사와 공정한 판단이 그들의 책임을 명확히 드러내 주기를 바랍니다.,1
3853,9,대통령실이 비리와 무관하다고 하면서도 검찰과의 관계가 너무 얽혀서 국민이 오히려 더 혼란스러워진다 그리고 불안감이 가득하다,1
3854,9,검찰개혁을 외치며 동시에 내부 문제를 숨기는 모습이 믿기지 않는다 아무도 설명 없이 이런 결정을 내리는 것이 왜 가능한지,1
3855,9,대장동 사건에서 검찰이 항소 포기를 결정한 것이 외압 때문인지 의문이 크지만 대통령실은 명확히 부인했다 그러나 민주주의 정책의 가치를 지키려면 투명성이 필수다,1
3856,9,검찰 내부의 조직적 항명이 정치적 영향력으로 이어질까 걱정이 되지만 사실은 체계적 개혁이 절실하다 투명한 법치주의 구축이 필수적,1
3857,10,"혐오 표현이 사회에 해를 끼치니, 처벌 장치 마련이 급합니다. 모두가 평등하게 살아갈 수 있길 기원합니다.",1
3858,10,"대통령님의 발언이 큰 울림이었습니다. 혐오와 허위정보를 근절해야 하는 시대, 모두가 책임을 느끼며 행동하길 바랍니다.",1
3859,10,"정당이 현수막으로 차별을 퍼뜨리는 건 용납할 수 없습니다. 법이 더 엄정해져야 하고, 사회가 모두가 존중받는 곳이 되도록 노력해야 합니다.",1
3860,10,허위정보와 혐오 표현이 확산될 때마다 우리 국민의 심리가 흔들립니다. 정당한 처벌이 곧 우리 안정을 가져올 것이라 믿습니다.,1
3861,11,오세훈 시장이 종묘와 녹지를 강조한 발언이 인상적이네요. 문화와 경제가 함께할 수 있다는 생각이 듭니다.,1
3862,11,"세운상가 재개발에 대해 고민하는 시민으로서 조금은 부정적이었는데, 이번 설명 덕분에 이해가 돼요. 종묘를 보호하면서도 발전이 가능해 보입니다.",1
3863,11,"m 거리에서도 고층이 눈에 띄지만, 녹지와 균형을 맞춘다면 시내가 더 살기 좋을 것 같아요. 오시장님께 감사드립니다.",1
3864,11,"세운4구역 재개발이 문화재에 미칠 영향이 궁금했는데, 오세훈 시장이 조망도를 보여줘서 안심이 됩니다. 앞으로도 지속적으로 소통해 주세요.",1
3865,12,정부가 적폐청산 대신 헌법질서 수호라 부르며 비상계엄을 재검토한다는 소식에 저는 조금 실망했습니다. 국민이 제대로 된 설명을 듣고 싶어요.,1
3866,12,"지방선거까지 인사 쇄신을 하겠다는 계획, 그 자체가 너무 무거워 보이네요.",1
3867,12,"항소 포기가 이렇게 큰 파문을 일으키다니, 이재명 대통령의 판단이 걱정됩니다.",1
3868,12,내란 프레임이 계속 드리워지는 상황에서 투명하고 공정한 조사와 정직이 필요합니다.,1
3869,13,"정성호 장관에 대한 비판이 많지만, 대화의 길을 열어야 할 때가 아닐까 생각해요.",1
3870,13,나경원 의원이 주장하는 외압 논의가 사실인지 검증이 필요하겠어요.,1
3871,13,정직한 소통 없이는 정당 간 신뢰가 회복될 수 없다고 봐요.,1
3872,13,공정한 조사와 투명한 판단이 정치적 갈등을 덜어줄 것 같아요.,1
3873,14,정치의 진실이 드러나길 바랬는데 이제야 눈이 뜨는 것 같아 국민이 믿을 수 있는 정의가 꼭 필요해,1
3874,14,대장동 사건이 이렇게 무릎 꿇게 된 건 정말 가슴 아프다 정정당당한 책임을 찾는 게 최우선이다 정치가 공정함을 잃었다는 증거가 명확히 드러나야 한다,1
3875,14,정성호 장관의 직무유기는 국민의 신뢰를 크게 흔들어 놓았다 이 사건은 우리 모두가 감시와 투명성을 다시 한 번 다짐해야 할 이유다,1
3876,14,노만석 검찰총장의 항소 포기와 정성호 장관의 자백이 결국 우리나라의 정의가 흔들리게 한 결정이다 이런 비밀스러운 정치가 정당한 책임을 찾지 못한다면 다시 한 번 공정한 법 체계를 위한 투쟁이 필요하다,1
3877,15,정치와 사법이 서로 연결되는 상황이 너무 안타깝다 모든 이가 공정하게 다뤄졌으면 좋겠어,1
3878,15,대장동 사건이 이렇게까지 꼬인 이유가 궁금해 앞으로 투명한 절차가 필요해,1
3879,15,김만배 같은 특혜가 계속되는 게 국민들의 불신을 키우는 것 같아 변화가 절실해,1
3880,15,검찰과 법무부가 서로 다투며 국민이 피해를 보는 건 정말 안타까운 상황이야,1
3881,16,장동혁 대표가 탄핵을 주장하면서 국민의힘이 정권 교체를 앞두고 있다는 점이 눈에 띈다. 상황이 심각해 보인다.,1
3882,16,대검찰청 앞에서의 발언은 단순한 비판을 넘어 실제 행동을 요구하는 듯하다. 국민의 목소리가 필요하다.,1
3883,16,이재명 대통령에 대한 탄핵 논의가 한 단계 상승했다는 점이 놀랍다. 법적 절차가 어떻게 진행될지 궁금하다.,1
3884,16,장 대표가 말한 국정조사·특검은 실제로 시행될 수 있을까? 정치와 법이 함께 움직여야 할 때다.,1
3885,17,정상과 공정이 우선 대장동 사건은 반드시 투명하게 해결해야 진심으로 국민이 안심할 수 있도록,1
3886,17,이 사건은 우리나라 정의를 지키는 기회이며 검찰과 정치가 함께 투명한 절차를 거쳐야 정확히 행동,1
3887,17,정성호 장관과 이재명 대통령 모두 책임을 져야 한다 대장동 비리가 국민에게 상처를 남기지 않도록,1
3888,17,우리는 투명한 조사와 법적 절차가 바로 이 사건의 해결을 이끌어낼 수 있다고 믿는다 정말 확신다,1
3889,18,정성호 게이트와 대검찰청 방문이 보여주는 건 정치권의 정당성에 대한 심각한 의문이다 대통령이 책임을 지는 시대가 됐고 국민이 더 이상 억울함을 견뎌야 할 이유가 없다,1
3890,18,대검찰청과 법무부 방문은 국민이 무심코 지켜볼 수 없던 권력의 투명성을 요구하는 현장이다 정의가 늦어지면 믿음은 사라진다,1
3891,18,국민의힘이 내부에서 분열을 겪는 상황은 대중의 신뢰를 떨어뜨린다 한 방향으로 나아가야 국민이 다시 힘을 모을 수 있다,1
3892,18,정치가 정직하지 않으면 사회가 무너진다 대통령이 물러나야 할지 정당이 직면해야 할 때가 되었다,1
3893,19,정책이 데이터 기반이라니 하지만 통계가 제대로 사용됐는지 의문입니다.,1
3894,19,소송을 제기한 천하람 대표가 말한 국토부 장관은 물러나야 한다는 말이 심각합니다.,1
3895,19,만약 법원이 위법 판결을 내리면 부동산 시장이 다시 혼란에 빠질까 두렵습니다.,1
3896,19,개혁신당과 국민의힘이 협력한다면 규제 번복이 더 큰 혼란을 줄 수 있다는 점이 염려됩니다.,1
3897,20,경찰의 수사역량이 늘어나서 시민들의 안전이 한층 더 보장되길 바랍니다.,1
3898,20,APEC 현장 경찰분들 정말 수고 많으셨습니다. 처우 개선이 시급합니다.,1
3899,20,검찰개혁과 경찰강화가 동시에 이루어져야 정의가 제대로 실현됩니다.,1
3900,20,정부가 실질적인 지원을 확대해 경찰 인력 부족 문제를 해결해 주셨으면 합니다.,1
3901,21,청와대로 복귀하신 걸 보니 오랜만에 정리 정돈의 기분이 들어요 업무 효율도 높아지겠죠,1
3902,21,관저 이전은 올해 안에 마무리되면 좋겠어요 보안도 강화되고 편안한 환경이라면 더 좋겠어요,1
3903,21,년 7개월 동안 용산에서 보낸 시간이 기억에 남네요 이제 청와대에서 새로운 시작 기대됩니다,1
3904,21,대통령님께서 다시 청와대에서 일하신다니 희망이 생기네요 모든 준비가 순조롭게 진행되길 바랍니다,1
3905,22,정치가 말하는 것보다 행동이 더 중요하다고 생각합니다 국민의 힘이 이 문제를 책임감 있게 다뤄야 합니다,1
3906,22,법치와 정의가 흔들릴 때마다 우리 모두가 경고의 목소리를 높여야 합니다,1
3907,22,진심으로 정정당당한 정당 운영을 바라며 정치인들에게 책임을 요구합니다,1
3908,22,여러분의 목소리가 모여서 변화를 만들 수 있습니다 함께 목소리 높여주세요,1
3909,23,정성호 장관이 대장동 사건 항소 포기 상황을 밝히며 여야 논란이 끊이지 않고 있다. 공정한 조사와 투명한 절차가 필요하다.,1
3910,23,"법사위가 정성호 장관과 함께 회의에 참석한다고 하니, 정치적 압박이 더 강해질까 걱정됩니다. 정의가 먼저 와야 합니다.",1
3911,23,"국민의힘은 항소 포기 결정이 외압 때문이라고 주장하지만, 법적 근거와 투명한 절차가 보장돼야 한다고 봅니다.",1
3912,23,"대장동 사건이 정치와 결부된 듯 보이지만, 결국은 법 앞에 서야 합니다. 공정한 판단과 재판이 필요해요.",1
3913,24,이 사건을 통해 국민이 신뢰를 회복해야 한다는 생각이 듭니다. 모든 이에게 정의가 따르길 바랍니다.,1
3914,24,시간에 걸친 조사라는 무게가 얼마나 큰지 새삼 느낍니다. 상황이 잘 정리돼서 평화가 찾아오길 기도합니다.,1
3915,24,"피의자라는 칭호가 주어졌는데, 사실은 국민이 느끼는 불안이 더 큽니다. 사건이 투명히 풀리길 기대합니다.",1
3916,24,윤 전 대통령이 재발 방지를 위해 다이렉트로 호통했다는 점이 안타깝습니다. 앞으로 같은 일이 없도록 철저히 다루어야 합니다.,1
3917,25,정당 현수막 문제에 대한 대통령님의 결단이 사회에 큰 변화를 가져올 것 같아 믿음이 생긴다,1
3918,25,혐오 표현이 지속되는 것은 누구에게도 상처를 주는 일이니 함께 해결책을 찾아가야 한다,1
3919,25,온라인에서의 모욕도 마찬가지라 규제와 책임이 똑같이 필요하다는 점에 동의합니다,1
3920,25,공직자도 혐오 발언에 제재가 필요하다는 제안에 공감하며 앞으로의 정책에 기대가 큽니다,1
3921,26,김건희 부인에게 가방 선물한 것이 뇌물이라고만 보는 시각이 너무 좁아 보인다 그저 사회적 예의의 일면이라면 그에 대한 논란이 과연 정당한가 생각된다,1
3922,26,성일종 의원이 한백만 원 정도라며 가방을 옹호한다는 말이 사소한 예의비를 무시하고 있는 것처럼 보인다 정치적 논란이 거세질 필요가 없다는 점은 이해되지만 논리적 근거가 부족해 보인다,1
3923,26,김기현 의원이 직접 인정한 선물 사실이 사실이라면 그 자체가 대가성이 아닌 사회적 예의라는 주장은 과연 정당할까 국민은 더 투명한 과정을 원하고 있다,1
3924,26,특검팀이 수사에 착수했다는 점은 부정행위에 대한 사회적 책임이 존재함을 시사한다 하지만 일상의 작은 선물까지 과도하게 확대해 해석하는 것은 오히려 신뢰를 해치는 일이다,1
3925,27,정확한 사실을 밝혀 주시는 거라면 국민이 마음 놓을 수 있을 것 같아 그런 투명한 설명이 바로 우리 사회가 필요로 하는 것 같아,1
3926,27,이런 일에 국회가 이렇게 분열돼서 국민이 속상한데 정당간 협력이 필요해 그런 상황에서 서로 소통하며 진실을 밝혀야 한다,1
3927,27,투명한 절차와 책임이 뚜렷하면 국민은 다시 믿음이 돌아올 수 있을 거야 하지만 그 과정이 공정하게 진행되길 바란다,1
3928,27,이 사건이 끝나기 전에 모든 증거가 정리돼야 하고 사실이 밝혀지길 바랍니다 국회와 검찰이 신속하게 대응해 국민의 안심을 줬으면 좋겠습니다,1
3929,28,사실을 말하면 처벌받는 법이 지금은 너무 억압적이야. 사실적시 명예훼손죄 폐지 논의가 꼭 필요하다고 생각해.,1
3930,28,민사로 해결하고 싶어하는 대통령의 의도는 이해돼요. 법 개정은 시간이 걸리지만 결국엔 필요한 변화가 될 것 같아요.,1
3931,28,명예훼손법 폐지는 언론 자유를 보호하면서도 사람들의 권리를 지키는 길이라 생각해요.,1
3932,28,"혐오 표현에 대한 처벌을 강화하는 동시에 사실적시 명예훼손을 폐지한다면, 표현의 자유와 공정이 동시에 보장될 수 있을 것 같아요.",1
3933,29,검찰에 대한 김원내대표의 직설적 발언은 때때로 과격하게 보이지만 우리 모두가 서로를 이해하고 공감하는 방향으로 나아가야 할 필요가 절실하다 그럼에도 불구하고 우리는 변화를 이끌어내는 데에 끊임없는 노력이 필요하다 우리 사회가 함께 걸어가야 할 길이며 그 길을 향해 모두가 손을 맞잡고 나아가야 한다,1
3934,29,김원내대표가 검찰을 비판하면서도 국민의 신뢰를 잃지 않으려면 책임과 투명성이 필수적이라고 생각한다 그렇게 하면 우리 사회가 한층 더 정의롭고 공정해질 수 있을 것이다 더불어민주당이 이 문제를 정면에서 해결하고 국민과 소통한다면 신뢰 회복이 가능할 것이라 믿는다 따라서 앞으로도 이러한 책임감과 배려가 실천되길 기대한다,1
3935,29,대장동 사건과 같은 정치적 갈등이 국민에게 큰 상처를 남기지 않도록 검찰과 정치인 모두가 상호 존중과 대화를 기반으로 문제를 해결해야 한다 특히 김원내대표가 강조한 내부 논의의 중요성은 외부의 비판보다 효과적일 수 있다 우리 사회가 이런 과정을 통해 진정한 정의와 공정성을 구현할 수 있기를 바란다 함께 협력하고 상호 이해를 바탕으로 투명한 사회를 만들자 그러면 우리 국민은 더 이상 외부의 갈등에 휘둘리지 않고 스스로 정의를 실현할 수 있을 것이다,1
3936,29,김원내대표가 제시한 전부 징계라는 입장은 한편으로는 정의를 위해 필요한 조치같아 보이나 동시에 정치적 갈등을 더 심화시킬 위험도 있다 공정하고 투명한 과정을 통해 문제를 해결하려는 노력이 필요하다 결국 우리 국민이 가장 원하는 것은 정치와 사법이 분리된 건강한 민주주의 체제이며 이를 위해서는 모든 이해당사자가 서로의 입장을 존중하며 협력해야 한다 이런 과정을 거치면서 우리는 서로를 이해하고 더 큰 사회적 합의를 도출할 수 있을 것이다 정치는 국민의 목소리를 대변하고 사법이 공정하게 운영되면 우리 모두가 행복해질 것이다 이러한 비전이 현실이 되도록 모든 사람의 참여와 노력이 요구된다,1
3937,30,장기 투자가 실제로 유익한데 세제혜택이 확대되면 더 좋겠어요 투자자들이 안심하고 투자할 수 있겠죠,1
3938,30,ISA 비과세 한도 늘어날 거라니 기대됩니다 꾸준히 저축하고 투자하면 좋은 결과가 있을 것 같아요,1
3939,30,정부가 NDC 목표를 확정한 것도 중요하지만 개인 투자자에게 세제 혜택이 확대되는 게 더 필요해요,1
3940,30,개미 투자자에게 특화된 세제혜택이라니 불안했던 저도 이제 조금씩 투자를 시작해볼 생각이 들어요,1
3941,31,공직자의 책임감이 회복되길 바라며 이번 조사가 공정히 진행되기를 기원한다,1
3942,31,내란과 같은 비극을 반복하지 않도록 모든 공무원이 헌법을 존중해야 한다는 점을 다시 한번 강조한다,1
3943,31,특검이 아닌 내부 조사도 중요하다는 대통령의 말이 깊이 공감된다,1
3944,31,이제부터는 실제 실천이 필요하다 무책임한 행위에 대한 엄정한 처벌이 절실하다,1
3945,32,"국회에서 벌어지는 이 갈등, 양측이 사실관계만이 아니라 가치관까지 대립하고 있는 것 같아. 양쪽 다 정당한 입장인데 서로를 이해하려는 노력이 필요해 보인다.",1
3946,32,민주당과 국민의힘이 항소 포기 논란으로 서로를 비난하지만 결국 공통점은 부정의가 끊임없이 존재한다는 사실이다. 제발 사실에 집중하고 비판을 넘어서는 대화가 필요해.,1
3947,32,장동혁 사건이 끝나고도 이슈가 계속돼서 우리 국민이 혼란스러워 하는 점이 아쉽다. 법과 정의가 정당하게 이뤄지길 바라는 마음이 단절되지 않았으면 좋겠다.,1
3948,32,법사위에서 재판과 검찰이 정치적 외압을 받았다는 소문이 퍼지면서 국민의 신뢰가 무너지는 걸 느낀다. 정당이 아닌 국가를 위한 투명한 절차가 필수적이다.,1
3949,33,법사위 안건 정리가 늦어져서 많은 분이 불안해요. 투명한 절차가 필요합니다. 지금 이 같은 상황이 계속되면 국민의 신뢰가 흐려질 것 같아요.,1
3950,33,대장동 사건을 둘러싼 논란이 깊어지면서 많은 이가 당혹스러워하고 있습니다. 정직한 조사와 결과가 빨리 나오길 바라는 마음이 큽니다. 이제는 투명한 절차와 공정한 판단이 절실합니다.,1
3951,33,검찰이 항소 포기를 결정한 것에 대해 많은 의문이 제기됩니다. 정당한 사유가 필요합니다. 이 사건이 정당한 법의 원칙에 따라 처리되길 기원합니다. 신속하고 투명한 절차가 시행돼야 할 때입니다. 공정한 판단을 통해 국민이 안심할 수 있길 바랍니다.,1
3952,33,대장동 사건이 국민의 신뢰를 훼손하는 상황이 계속되는 것이 안타깝습니다. 정당한 절차와 투명한 결과가 빨리 나오길 기대합니다. 그럼으로써 모두가 평화롭게 나아갈 수 있길 바랍니다. 우리의 소중한 가치가 지켜지길 언제나 함께 힘을 모읍시다. 감사합니다. 모두 힘내요. 행복하세요. 고맙습니다. 진심으로.,1
3953,34,정의와 투명성을 바라는 마음이 크다. 올바른 절차가 필요하다.,1
3954,34,저도 이 사건에 대해 많은 걱정을 하고 있어. 정치의 책임감이 보여야 할 때야.,1
3955,34,우리 국민이 무방비한 상태는 용납할 수 없다. 진실이 밝혀지길 바란다.,1
3956,34,법과 정치가 서로 독립적으로 움직여야 해. 이번 사건이 변곡점이 되었으면 좋겠다.,1
3957,35,정치적 외압이 드러난 상황에서 국민의힘이 목소리를 내는 것이 옳은 것 같아 정당한 절차와 투명성이 절실히 필요해,1
3958,35,이제는 증인 출석 요구와 정회 같은 행위가 아닌 진실을 밝히는 데 집중해야 해 국민이 그 결정을 기대하고 있다,1
3959,35,추미애 위원장이 정회를 선언하면서도 증인 요청을 거절한 건이 아쉽다 이런 상황에서의 신뢰 회복이 절실하다,1
3960,35,검찰의 선택적 항고가 문제라면 정당한 절차와 투명한 판단이 필요해 우리 사회가 그 결과를 기대하고 공정한 재판을 바라본다,1
3961,36,검찰과 정권의 부정이 겹치면 국민이 무력해져요. 정직한 절차와 투명한 조사만이 진정한 해결책이죠. 그럼에도 변화는 필요합니다.,1
3962,36,노 총장님이 지친 모습을 보면 우리 모두가 힘들어집니다. 평화로운 해결이 바람직합니다. 사회가 재건되길 소망합니다.,1
3963,36,대검찰청 앞에서의 충돌이 무슨 의미인가요? 국민은 정당한 사법이 필요해요. 그러한 상황이 오히려 법의 신뢰를 흔들 수 있습니다.,1
3964,36,특검 설치 요구가 과연 실현 가능할까요? 투명한 절차가 가장 중요합니다. 하지만 지금의 정치 상황은 그 어떤 해결도 쉽지 않을 것 같습니다.,1
3965,37,종묘 앞 건물 높이는 역사와 시민의 소리를 잊지 말아야 해요 서울은 우리 모두의 거주지예요,1
3966,37,도시 발전도 중요하지만 유네스코가 정한 한계도 존중해야 한다고 생각해요 지금도 시민의 목소리가 반영되길 바랍니다,1
3967,37,개발과 보존은 양쪽 다 필요해요 서울이 문화와 현대를 동시에 보여주길 바래요,1
3968,37,정치적 목적이 아니라 사람들의 삶을 위해 고민해 주셨으면 좋겠어요,1
3969,38,정치권이 사법에 개입해 국민의 신뢰가 흔들릴 때마다 마음이 무겁다. 우리는 공정한 정의를 바라야 한다.,1
3970,38,"이런 결정은 결국 피해자들이 다시 한 번 고통받게 만들고, 우리 사회의 공정성을 훼손한다.",1
3971,38,"공적 권력이 사적으로 변질될 때마다 국민은 더욱 불안해지며, 법 앞에 서는 누구든 안전해야 한다는 목소리가 크게 들린다.",1
3972,38,"대통령의 탄핵 사유가 될 수 있다는 말은 분명 부담스러우나, 투명한 절차와 책임이 필요하다.",1
3973,39,검찰과 법무부가 서로를 비난하며 갈등이 커지는 이때 실제 피해자는 우리 사회라 생각해요 서로의 입장을 잘 듣고 합리적인 해결책을 찾는 게 필요해요,1
3974,39,정성호 장관이 직접 지시를 안 했다고 했지만 투명한 절차가 필요합니다 사실과 진실이 분명해져야 검찰 내부의 신뢰도 회복될 수 있겠죠,1
3975,39,노 직무대행이 말한 항소 포기 가 실제로 외부 압력 때문인지 내부 논의의 결과인지 명확히 밝히는 것이 중요합니다 국민의 신뢰가 다시 돌아오길 바랍니다,1
3976,39,이진수 차관이 대검이 알아서 라고 했지만 그런 결정은 공개적으로 합리화되어야 합니다 검찰과 법무부가 서로 존중하면서 일하는 모습이 보여야 해요,1
3977,40,정성호 장관 사퇴를 요구하면서 국민의 정의와 정직을 지켜야 해요,1
3978,40,정성호 장관이 항소 포기 외압을 행사했다면 우리 사회가 흔들리네요 정의가 무너지는 것은 결코 용납될 수 없어요,1
3979,40,정성호 장관과 이재명 대통령이 함께한 외압이 드러난다면 우리 정의가 흔들린다 정당과 독립 사법이 지켜져야 하고 우리는 그 증거를 목격해야 해요 그럼에도 불구하고 책임이 돌아가야 해요 이야기,1
3980,40,정성호 장관과 이재명 대통령의 연계가 밝혀진다면 국민의 신뢰가 완전히 흔들려요 그때부터 법과 정치가 분리되어야 하고 정의가 다시 살아나야 해요 우리는 모두가 책임을 분명히 물어야 해요,1
3981,41,정 대표가 내란을 끝내겠다는 결단이 마음에 와 닿았어요 함께 힘을 내요 지금,1
3982,41,검찰 개혁은 우리 사회가 다시 시작해야 할 중요한 일입니다 지지합니다,1
3983,41,항명 검사의 집단 반응이 너무 심각해 보이는데 정의가 필요해요 함께 지켜봐요,1
3984,41,노무현 문재인 시절처럼 여당이 검찰을 가볍게 여겼던 때가 있었죠 이번엔 반드시 끝내야 합니다,1
3985,42,조국이 말하는 무식한 티가 사실이야 판결문은 꼭 읽어야지 우리에게 무슨 말이 맞아 정말 알아야 지금,1
3986,42,대장동 사건은 재판이 끝났으니 더 이상 무턱대고 주장할 필요 없지 정직이 우선이다 늘 믿음이 중요합니다,1
3987,42,정치인이 책임을 묻는 그 순간 우리는 그들이 말한 내용을 확인해보고 싶어 판결문이 답이다 정말 확실히 공감한다는 것,1
3988,42,부패재산 몰수법도 피해회복이 어렵다면 몰수와 추징이 가능하다는 점을 이해해야 해 사실을 따르자,1
3989,43,동구의 미래가 지금 이 순간 결정됩니다 후보들 모두 열정이 넘치는 모습에 감동입니다 투표에서 한 사람 한 사람의 선택이 큰 차이를 만들 것 같아요,1
3990,43,윤석준 현 청장에 도전하는 분들이 많아 경쟁이 뜨거워질 것 같습니다 각 후보가 제시하는 비전이 궁금합니다 모두가 좋은 결과를 얻길 바랍니다,1
3991,43,정의당 후보도 참여해서 다양한 의견이 교류되길 기대합니다 지방선거는 지역 주민의 삶에 직접 연결되는 만큼 신중한 선택이 필요하죠 힘내요,1
3992,43,여야를 막론하고 열여 명이 도전한다니 대구 동구가 뜨거운 정치 현장이네요 모든 후보가 시민을 위한 실질적 변화를 약속해 주었으면 좋겠습니다,1
3993,44,정치와 검찰의 갈등이 이대로 이어지면 국민의 신뢰가 무너져 사라질까 많은 사람들은 정당성을 잃어버리게 된다,1
3994,44,이 사건이 정치적 의도라면 검찰 개혁의 진정한 목적이 흐려질 위험이 있다 결국 공정성은 지켜져야 한다,1
3995,44,정부가 검찰을 정치적으로 이용한다는 비난이 확산되면 정당 내부도 혼란에 빠질 수 있다,1
3996,44,항소 포기 결정을 둘러싼 의혹이 남아있으면 시민들은 정부와 법조계에 대한 의구심을 더 크게 품게 된다,1
3997,45,장기투자 세제혜택이 늘어나면 우리 개인 투자자들도 안심할 수 있을 것 같아요 정부가 세부 조정도 신속히 진행하면 좋겠어요,1
